2018;08;17;22;00;22.13;69.00;1016.60;0.10;0.00;100.00;100.00;100.00;100.00;0.00;0.00;23.26;21.80;30.16;23.20;2.90;240.26;16.56
2018;08;17;23;00;20.83;71.00;1017.00;0.00;0.00;43.00;100.00;43.00;0.00;0.00;0.00;20.33;22.93;25.95;23.72;6.73;254.48;15.48
2018;08;18;00;00;20.10;74.00;1017.40;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;18.18;7.97;23.02;9.90;9.69;311.99;15.48
2018;08;18;01;00;19.72;76.00;1017.90;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;16.56;1.25;20.91;2.96;13.10;322.82;16.20
2018;08;18;02;00;19.25;78.00;1018.40;0.00;0.00;100.00;29.00;100.00;100.00;0.00;0.00;15.86;357.40;20.52;360.00;17.43;308.29;21.96
2018;08;18;03;00;18.90;76.00;1018.90;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;14.21;351.25;18.81;354.51;21.77;304.22;25.20
2018;08;18;04;00;18.53;73.00;1019.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;13.20;349.00;17.06;352.72;23.98;324.16;19.08
2018;08;18;05;00;18.04;72.00;1019.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;11.25;352.65;14.78;357.21;22.60;329.35;15.48
2018;08;18;06;00;17.41;73.00;1020.00;0.00;0.00;0.00;0.00;0.00;0.00;8.57;0.00;10.14;353.88;14.04;360.00;24.91;322.63;18.72
2018;08;18;07;00;17.57;71.00;1020.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;56.96;8.65;2.39;12.43;10.01;23.77;324.87;18.00
2018;08;18;08;00;18.82;66.00;1020.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;197.58;7.52;16.70;8.09;20.85;21.42;335.16;17.28
2018;08;18;09;00;20.44;58.00;1021.10;0.00;0.00;2.00;0.00;0.00;2.00;58.72;345.32;6.92;27.90;6.92;27.90;21.83;346.65;14.04
2018;08;18;10;00;22.05;48.00;1021.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;481.49;6.92;27.90;6.61;29.36;23.36;326.31;9.00
2018;08;18;11;00;23.29;41.00;1021.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;595.41;6.29;13.24;5.94;14.04;15.63;321.55;8.64
2018;08;18;12;00;24.26;39.00;1021.30;0.00;0.00;0.60;2.00;0.00;0.00;59.62;675.51;4.21;340.02;3.42;341.57;8.65;315.00;12.96
2018;08;18;13;00;25.05;38.00;1021.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;722.68;5.59;284.93;5.51;281.31;7.07;284.74;11.88
2018;08;18;14;00;24.52;45.00;1021.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;721.79;8.67;274.76;7.95;275.19;11.54;273.58;20.16
2018;08;18;15;00;25.24;43.00;1020.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;697.76;8.64;270.00;8.28;270.00;11.89;268.26;21.24
2018;08;18;16;00;25.75;41.00;1020.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;628.34;8.67;265.24;8.31;265.03;11.93;264.81;20.88
2018;08;18;17;00;25.96;39.00;1020.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;524.21;9.75;265.76;9.39;265.60;12.29;264.96;21.60
2018;08;18;18;00;25.84;38.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;396.94;10.44;270.00;10.44;270.00;12.24;270.00;20.52
2018;08;18;19;00;25.44;38.00;1020.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;253.65;10.50;275.91;11.21;275.53;13.72;274.51;19.08
2018;08;18;20;00;24.69;39.00;1020.20;0.00;0.00;0.00;0.00;0.00;0.00;29.13;106.80;7.99;277.77;10.95;279.46;14.47;275.71;13.68
2018;08;18;21;00;24.35;40.00;1020.40;0.00;0.00;0.30;1.00;0.00;0.00;0.00;5.34;3.60;270.00;8.65;272.39;15.84;271.30;9.72
2018;08;18;22;00;23.82;42.00;1020.60;0.00;0.00;2.40;8.00;0.00;0.00;0.00;0.00;3.32;229.40;6.21;259.99;20.52;270.00;6.12
2018;08;18;23;00;23.52;42.00;1021.00;0.00;0.00;5.70;19.00;0.00;0.00;0.00;0.00;3.96;180.00;4.58;225.00;23.05;271.79;4.32
2018;08;19;00;00;23.26;42.00;1021.20;0.00;0.00;6.60;22.00;0.00;0.00;0.00;0.00;5.40;180.00;6.76;205.20;22.35;267.23;6.84
2018;08;19;01;00;22.42;45.00;1021.10;0.00;0.00;6.90;23.00;0.00;0.00;0.00;0.00;4.68;202.62;8.67;228.37;21.29;266.12;9.00
2018;08;19;02;00;21.56;49.00;1021.00;0.00;0.00;12.90;43.00;0.00;0.00;0.00;0.00;4.10;232.13;11.18;255.07;19.85;265.84;11.52
2018;08;19;03;00;20.77;51.00;1021.00;0.00;0.00;30.00;100.00;0.00;0.00;0.00;0.00;4.69;237.53;12.31;254.74;21.71;264.29;10.80
2018;08;19;04;00;19.75;56.00;1021.00;0.00;0.00;30.00;100.00;0.00;10.00;0.00;0.00;5.12;230.71;12.41;253.14;22.51;262.65;7.92
2018;08;19;05;00;19.16;59.00;1020.90;0.00;0.00;30.00;100.00;0.00;10.00;0.00;0.00;4.33;228.37;9.83;261.57;23.73;260.39;7.20
2018;08;19;06;00;18.83;62.00;1021.30;0.00;0.00;0.00;0.00;0.00;0.00;6.89;0.00;4.10;232.13;10.08;270.00;24.64;258.20;10.80
2018;08;19;07;00;18.87;64.00;1021.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;53.40;4.61;231.34;11.88;270.00;26.12;258.07;12.24
2018;08;19;08;00;20.41;61.00;1021.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;193.13;3.55;246.04;9.37;267.80;23.22;262.87;9.00
2018;08;19;09;00;22.10;52.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;339.09;3.88;248.20;3.55;246.04;21.61;259.44;8.64
2018;08;19;10;00;23.94;45.00;1021.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;473.48;6.15;249.44;5.82;248.20;22.31;259.78;8.64
2018;08;19;11;00;25.16;40.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;587.40;8.91;255.96;8.56;255.38;24.01;257.01;14.76
2018;08;19;12;00;26.08;38.00;1021.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;669.28;10.59;252.18;10.59;252.18;15.60;251.15;15.48
2018;08;19;13;00;26.85;37.00;1020.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;717.34;11.62;253.81;11.28;253.30;15.26;250.71;14.76
2018;08;19;14;00;26.93;37.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;725.35;8.79;235.01;8.50;233.62;15.58;236.31;15.84
2018;08;19;15;00;27.66;37.00;1019.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;691.53;10.59;234.69;10.30;233.53;15.99;234.16;16.92
2018;08;19;16;00;28.14;36.00;1018.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;619.44;11.30;232.77;11.30;232.77;16.36;230.36;17.64
2018;08;19;17;00;28.38;36.00;1017.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;514.42;10.97;228.99;11.25;230.19;15.78;225.00;15.12
2018;08;19;18;00;28.45;36.00;1017.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;387.15;9.96;229.40;10.46;229.18;15.79;223.15;16.92
2018;08;19;19;00;28.17;37.00;1017.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;243.86;9.39;237.53;10.38;236.31;16.29;225.00;15.84
2018;08;19;20;00;27.36;40.00;1017.00;0.00;0.00;0.00;0.00;0.00;0.00;27.01;98.79;6.38;253.61;9.79;252.90;18.86;228.09;11.52
2018;08;19;21;00;26.90;41.00;1016.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.45;3.22;243.43;7.63;250.71;26.32;229.99;9.72
2018;08;19;22;00;26.47;41.00;1016.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.98;185.19;7.42;219.09;28.06;236.51;10.80
2018;08;19;23;00;26.05;42.00;1016.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.77;183.58;11.18;213.18;28.36;246.04;14.04
2018;08;20;00;00;25.10;45.00;1016.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.29;200.22;15.28;226.91;28.82;249.53;16.92
2018;08;20;01;00;23.90;48.00;1016.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.16;228.58;19.04;254.65;28.48;253.86;18.36
2018;08;20;02;00;21.90;53.00;1015.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.11;265.91;20.19;281.31;28.69;252.47;24.12
2018;08;20;03;00;20.55;58.00;1015.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.03;265.43;22.38;281.13;29.87;257.47;24.84
2018;08;20;04;00;19.80;61.00;1015.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.47;261.25;22.35;272.77;36.46;260.91;25.92
2018;08;20;05;00;19.20;63.00;1015.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.79;252.90;21.65;266.19;40.07;261.21;22.32
2018;08;20;06;00;18.67;66.00;1015.70;0.00;0.00;0.00;0.00;0.00;0.00;5.21;0.00;11.18;255.07;20.96;265.07;33.53;284.93;23.40
2018;08;20;07;00;18.88;68.00;1015.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;49.84;11.18;255.07;15.99;262.23;37.11;278.37;20.16
2018;08;20;08;00;19.89;67.00;1015.70;0.00;0.00;100.00;0.00;0.00;100.00;0.00;189.57;10.16;247.07;10.03;248.96;39.92;277.25;18.72
2018;08;20;09;00;21.49;65.00;1015.90;0.00;0.00;100.00;0.00;0.00;100.00;0.00;232.29;10.63;241.70;11.27;243.43;39.30;273.15;18.00
2018;08;20;10;00;23.54;60.00;1016.30;0.00;0.00;11.00;0.00;0.00;11.00;52.98;374.69;14.66;245.32;15.84;248.68;38.92;267.35;24.12
2018;08;20;11;00;24.67;56.00;1016.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;548.24;19.93;253.20;22.01;254.83;35.75;260.73;25.92
2018;08;20;12;00;25.34;55.00;1015.80;0.00;0.00;10.00;0.00;0.00;10.00;53.62;616.77;23.40;269.12;25.92;269.20;32.05;268.71;28.80
2018;08;20;13;00;25.40;55.00;1015.80;0.00;0.00;10.00;0.00;0.00;10.00;53.62;590.07;21.96;270.94;23.76;270.87;30.60;270.00;30.60
2018;08;20;14;00;25.47;53.00;1015.60;0.00;0.00;10.00;0.00;0.00;10.00;53.62;531.33;20.17;272.05;22.71;272.73;29.96;274.13;28.44
2018;08;20;15;00;26.61;49.00;1015.40;0.00;0.00;10.00;1.00;0.00;10.00;53.62;540.23;21.43;277.72;23.27;278.00;30.19;278.23;28.44
2018;08;20;16;00;26.86;48.00;1015.10;0.00;0.00;10.00;0.00;0.00;10.00;53.62;573.16;20.97;281.89;23.16;281.66;29.80;281.85;27.72
2018;08;20;17;00;26.98;47.00;1015.20;0.00;0.00;10.00;1.00;0.00;10.00;53.62;477.93;19.72;291.41;21.66;291.45;28.58;289.12;26.64
2018;08;20;18;00;26.59;48.00;1015.50;0.00;0.00;10.00;8.00;0.00;10.00;53.62;368.46;19.67;304.56;22.07;303.69;27.70;297.90;25.56
2018;08;20;19;00;25.83;49.00;1015.50;0.00;0.00;10.00;12.00;0.00;10.00;53.62;236.74;18.88;304.90;21.77;304.22;28.40;300.47;26.28
2018;08;20;20;00;25.01;50.00;1015.80;0.00;0.00;3.60;12.00;0.00;0.00;23.90;100.57;16.42;307.87;20.59;306.47;28.56;303.69;25.56
2018;08;20;21;00;24.05;54.00;1016.50;0.00;0.00;12.30;41.00;0.00;0.00;0.00;4.45;13.32;308.42;18.95;308.83;31.15;303.69;23.40
2018;08;20;22;00;23.04;57.00;1016.70;0.00;0.00;4.50;15.00;0.00;0.00;0.00;0.00;15.04;312.09;21.13;314.31;30.39;306.33;20.52
2018;08;20;23;00;21.04;61.00;1017.90;0.00;0.00;3.90;13.00;0.00;0.00;0.00;0.00;19.71;350.54;25.36;353.48;30.95;299.25;21.60
2018;08;21;00;00;19.65;58.00;1018.60;0.00;0.00;4.20;14.00;0.00;0.00;0.00;0.00;16.30;353.66;21.65;356.19;30.55;291.43;23.76
2018;08;21;01;00;18.67;59.00;1018.80;0.00;0.00;3.90;13.00;0.00;0.00;0.00;0.00;13.28;347.47;18.71;348.91;28.83;285.95;23.40
2018;08;21;02;00;18.05;61.00;1019.00;0.00;0.00;6.00;20.00;0.00;0.00;0.00;0.00;11.63;338.20;16.85;340.02;29.18;285.75;21.96
2018;08;21;03;00;17.46;64.00;1019.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.88;325.78;15.32;330.42;31.96;284.35;16.92
2018;08;21;04;00;16.81;67.00;1019.60;0.00;0.00;3.00;10.00;0.00;0.00;0.00;0.00;9.93;316.47;13.32;321.58;33.72;286.11;16.92
2018;08;21;05;00;16.12;70.00;1019.90;0.00;0.00;0.90;3.00;0.00;0.00;0.00;0.00;9.93;316.47;12.82;321.84;33.71;289.98;18.36
2018;08;21;06;00;15.46;72.00;1020.40;0.00;0.00;0.00;0.00;0.00;0.00;3.51;0.00;9.45;319.64;11.59;323.84;33.01;295.17;14.40
2018;08;21;07;00;15.41;73.00;1020.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;48.06;7.93;320.53;8.40;329.04;29.16;298.78;12.24
2018;08;21;08;00;16.52;69.00;1021.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;188.68;7.10;329.53;6.62;337.62;25.46;303.47;11.88
2018;08;21;09;00;17.81;62.00;1021.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;337.31;8.12;347.20;7.77;346.61;22.96;311.19;10.44
2018;08;21;10;00;18.88;57.00;1021.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;474.37;7.99;324.16;7.20;323.13;20.37;313.57;11.16
2018;08;21;11;00;19.97;51.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;590.07;8.94;310.10;8.44;309.81;20.15;311.38;11.52
2018;08;21;12;00;21.02;45.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;672.84;8.71;308.29;8.21;307.87;11.72;312.51;13.32
2018;08;21;13;00;21.96;41.00;1021.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;720.90;8.40;313.26;7.65;311.19;10.20;312.14;14.40
2018;08;21;14;00;22.39;46.00;1021.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;726.24;10.51;308.05;9.73;308.99;12.60;306.87;12.96
2018;08;21;15;00;22.96;45.00;1021.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;692.42;9.96;319.40;9.45;319.64;11.71;315.00;12.60
2018;08;21;16;00;23.33;44.00;1020.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;619.44;9.51;330.52;8.71;330.26;10.59;324.69;11.88
2018;08;21;17;00;23.45;43.00;1020.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;513.53;9.00;343.74;8.65;343.07;9.69;338.20;11.52
2018;08;21;18;00;23.29;43.00;1020.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;384.48;9.37;357.80;8.65;357.61;9.47;351.25;11.52
2018;08;21;19;00;22.89;43.00;1020.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;239.41;9.06;6.84;8.67;4.76;9.00;360.00;11.16
2018;08;21;20;00;22.19;44.00;1020.70;0.00;0.00;0.00;0.00;0.00;0.00;22.69;92.56;8.31;17.65;9.00;16.26;8.56;14.62;10.08
2018;08;21;21;00;21.44;47.00;1020.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.67;5.63;26.57;9.98;25.64;7.99;35.84;10.08
2018;08;21;22;00;20.94;48.00;1021.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.68;22.62;10.63;28.30;7.07;75.26;9.72
2018;08;21;23;00;20.22;50.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.44;26.57;14.19;35.71;8.21;127.87;6.12
2018;08;22;00;00;18.69;54.00;1021.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.98;64.36;19.56;77.24;11.11;155.10;9.36
2018;08;22;01;00;17.78;55.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.57;70.20;19.35;80.36;11.66;171.12;9.72
2018;08;22;02;00;16.87;59.00;1021.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.04;75.47;19.44;91.06;10.44;180.00;8.28
2018;08;22;03;00;16.21;64.00;1021.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.40;80.13;18.69;105.64;9.01;182.29;8.64
2018;08;22;04;00;15.57;69.00;1021.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.29;87.51;16.62;107.65;6.16;186.71;8.28
2018;08;22;05;00;15.11;71.00;1021.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.28;90.00;17.55;115.51;4.45;165.96;17.28
2018;08;22;06;00;14.60;72.00;1021.10;0.00;0.00;0.00;0.00;0.00;0.00;1.82;0.00;7.99;97.77;18.50;127.09;6.13;139.76;15.84
2018;08;22;07;00;14.89;72.00;1021.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;45.39;7.07;104.74;18.33;135.00;9.93;133.53;14.76
2018;08;22;08;00;16.91;66.00;1020.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;186.01;6.79;122.01;13.55;140.39;14.00;133.96;14.04
2018;08;22;09;00;19.00;60.00;1020.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;332.86;7.13;135.00;6.88;137.12;17.57;134.17;12.60
2018;08;22;10;00;21.49;54.00;1021.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;469.03;8.21;142.13;8.21;142.13;20.11;135.73;12.60
2018;08;22;11;00;23.24;47.00;1020.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;583.84;12.60;143.13;12.89;144.09;22.55;141.48;14.04
2018;08;22;12;00;24.31;42.00;1020.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;665.72;13.83;141.34;14.11;142.25;18.44;141.34;12.60
2018;08;22;13;00;25.25;40.00;1019.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;713.78;13.28;139.40;13.28;139.40;17.61;139.14;12.24
2018;08;22;14;00;25.45;41.00;1019.00;0.00;0.00;3.00;10.00;0.00;0.00;58.09;715.56;9.73;128.99;8.94;130.10;13.00;131.63;10.44
2018;08;22;15;00;26.11;41.00;1018.30;0.00;0.00;1.50;5.00;0.00;0.00;59.04;681.74;8.40;133.26;8.15;135.00;11.97;136.22;10.08
2018;08;22;16;00;26.58;39.00;1017.30;0.00;0.00;1.20;4.00;0.00;0.00;59.23;612.32;7.99;144.16;7.49;144.78;11.38;145.30;9.72
2018;08;22;17;00;26.88;38.00;1017.20;0.00;0.00;0.60;2.00;0.00;0.00;59.62;509.97;6.79;147.99;6.30;149.04;10.14;152.53;9.00
2018;08;22;18;00;26.87;39.00;1016.80;0.00;0.00;3.30;11.00;0.00;0.00;57.89;385.37;5.35;160.35;5.35;160.35;9.00;163.74;8.28
2018;08;22;19;00;26.64;40.00;1016.70;0.00;0.00;2.40;8.00;0.00;0.00;58.47;244.75;4.45;165.96;4.38;170.54;9.06;173.16;7.56
2018;08;22;20;00;26.07;41.00;1016.50;0.00;0.00;0.90;3.00;0.00;0.00;20.31;97.90;0.80;153.43;1.48;165.96;10.46;183.95;5.40
2018;08;22;21;00;25.57;43.00;1016.20;0.00;0.00;3.00;10.00;0.00;0.00;0.00;1.78;3.40;32.01;3.32;40.60;13.21;197.45;3.24
2018;08;22;22;00;25.06;44.00;1016.40;0.00;0.00;1.80;6.00;0.00;0.00;0.00;0.00;5.35;47.73;6.19;54.46;16.26;207.70;5.04
2018;08;22;23;00;24.07;47.00;1016.50;0.00;0.00;0.90;3.00;0.00;0.00;0.00;0.00;5.50;58.39;9.03;66.50;18.08;224.19;6.84
2018;08;23;00;00;23.06;50.00;1016.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.48;66.80;11.53;75.53;20.19;238.86;9.00
2018;08;23;01;00;22.09;54.00;1015.80;0.00;0.00;1.80;6.00;0.00;0.00;0.00;0.00;4.80;77.01;11.88;90.00;20.62;253.78;9.72
2018;08;23;02;00;21.28;56.00;1015.40;0.00;0.00;1.20;4.00;0.00;0.00;0.00;0.00;4.33;94.76;11.77;113.43;21.03;263.12;11.52
2018;08;23;03;00;20.60;59.00;1015.10;0.00;0.00;0.60;2.00;0.00;0.00;0.00;0.00;3.83;131.19;11.49;147.80;20.21;265.91;11.52
2018;08;23;04;00;19.87;61.00;1014.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.51;151.39;12.73;171.87;20.52;268.99;13.32
2018;08;23;05;00;19.03;65.00;1014.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.69;147.53;14.40;180.00;19.52;275.29;15.48
2018;08;23;06;00;18.26;69.00;1014.20;0.00;0.00;0.00;0.00;0.00;0.00;0.14;0.00;5.50;148.39;17.77;186.98;17.41;277.13;18.00
2018;08;23;07;00;18.34;71.00;1014.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;45.39;5.99;147.26;19.06;190.89;15.33;279.46;15.84
